lon lat dep Vp Vs
102.400 24.400 40.000 6.948 3.917
102.400 24.600 40.000 6.921 3.885
102.400 24.800 40.000 6.864 3.856
102.400 25.000 40.000 6.849 3.838
102.400 25.200 40.000 6.796 3.814
102.400 25.400 40.000 6.752 3.817
102.400 25.600 40.000 6.743 3.812
102.400 25.800 40.000 6.678 3.766
102.400 26.000 40.000 6.686 3.750
102.400 26.200 40.000 6.695 3.733
102.400 26.400 40.000 6.695 3.713
102.400 26.600 40.000 6.692 3.693
102.400 26.800 40.000 6.658 3.696
102.400 27.000 40.000 6.645 3.707
102.400 27.200 40.000 6.636 3.702
102.400 27.400 40.000 6.599 3.680
102.400 27.600 40.000 6.618 3.687
102.400 27.800 40.000 6.617 3.712
102.400 28.000 40.000 6.493 3.702
102.400 28.200 40.000 6.448 3.693
102.400 28.400 40.000 6.450 3.690
102.400 28.600 40.000 6.451 3.697
102.400 28.800 40.000 6.433 3.708
102.400 29.000 40.000 6.567 3.769
102.400 29.200 40.000 6.630 3.781
102.400 29.400 40.000 6.580 3.728
102.400 29.600 40.000 6.539 3.704
102.400 29.800 40.000 6.519 3.688
102.400 30.000 40.000 6.472 3.660
102.400 30.200 40.000 6.399 3.615
102.400 30.400 40.000 6.354 3.593
102.400 30.600 40.000 6.319 3.580
102.400 30.800 40.000 6.205 3.537
102.400 31.000 40.000 6.297 3.590
102.400 31.200 40.000 6.280 3.567
102.400 31.400 40.000 6.261 3.537
102.400 31.600 40.000 6.260 3.550
102.400 31.800 40.000 6.165 3.544
102.400 32.000 40.000 6.107 3.527
102.400 32.200 40.000 6.148 3.524
102.400 32.400 40.000 6.176 3.534
102.400 32.600 40.000 6.171 3.533
102.400 32.800 40.000 6.168 3.531
102.400 33.000 40.000 6.122 3.506
102.400 33.200 40.000 6.133 3.517
102.400 33.400 40.000 6.158 3.538
102.600 21.800 40.000 7.809 4.326
102.600 22.000 40.000 7.710 4.290
102.600 22.200 40.000 7.622 4.274
102.600 22.400 40.000 7.548 4.251
102.600 22.600 40.000 7.397 4.223
102.600 22.800 40.000 7.332 4.197
102.600 23.000 40.000 7.245 4.195
102.600 23.200 40.000 7.153 4.164
102.600 23.400 40.000 7.100 4.133
102.600 23.600 40.000 7.137 4.127
102.600 23.800 40.000 7.221 4.140
102.600 24.000 40.000 7.315 4.112
102.600 24.200 40.000 7.261 4.050
102.600 24.400 40.000 7.152 3.986
102.600 24.600 40.000 7.085 3.955
102.600 24.800 40.000 7.014 3.924
102.600 25.000 40.000 6.964 3.902
102.600 25.200 40.000 6.921 3.881
102.600 25.400 40.000 6.934 3.893
102.600 25.600 40.000 6.865 3.869
102.600 25.800 40.000 6.793 3.824
102.600 26.000 40.000 6.779 3.803
102.600 26.200 40.000 6.748 3.767
102.600 26.400 40.000 6.791 3.752
102.600 26.600 40.000 6.729 3.715
102.600 26.800 40.000 6.623 3.676
102.600 27.000 40.000 6.711 3.714
102.600 27.200 40.000 6.827 3.756
102.600 27.400 40.000 6.723 3.734
102.600 27.600 40.000 6.697 3.749
102.600 27.800 40.000 6.605 3.754
102.600 28.000 40.000 6.517 3.747
102.600 28.200 40.000 6.508 3.751
102.600 28.400 40.000 6.485 3.748
102.600 28.600 40.000 6.503 3.769
102.600 28.800 40.000 6.580 3.808
102.600 29.000 40.000 6.602 3.817
102.600 29.200 40.000 6.604 3.803
102.600 29.400 40.000 6.670 3.805
102.600 29.600 40.000 6.643 3.790
102.600 29.800 40.000 6.651 3.789
102.600 30.000 40.000 6.649 3.771
102.600 30.200 40.000 6.596 3.722
102.600 30.400 40.000 6.534 3.698
102.600 30.600 40.000 6.456 3.667
102.600 30.800 40.000 6.329 3.617
102.600 31.000 40.000 6.243 3.580
102.600 31.200 40.000 6.258 3.563
102.600 31.400 40.000 6.256 3.562
102.600 31.600 40.000 6.187 3.518
102.600 31.800 40.000 6.167 3.533
102.600 32.000 40.000 6.125 3.515
102.600 32.200 40.000 6.157 3.511
102.600 32.400 40.000 6.149 3.510
102.600 32.600 40.000 6.168 3.529
102.600 32.800 40.000 6.161 3.525
102.600 33.000 40.000 6.098 3.486
102.600 33.200 40.000 6.090 3.481
102.600 33.400 40.000 6.079 3.481
102.800 21.800 40.000 7.874 4.438
102.800 22.000 40.000 7.693 4.316
102.800 22.200 40.000 7.620 4.295
102.800 22.400 40.000 7.591 4.273
102.800 22.600 40.000 7.465 4.239
102.800 22.800 40.000 7.451 4.230
102.800 23.000 40.000 7.389 4.226
102.800 23.200 40.000 7.243 4.220
102.800 23.400 40.000 7.259 4.198
102.800 23.600 40.000 7.371 4.242
102.800 23.800 40.000 7.500 4.291
102.800 24.000 40.000 7.591 4.239
102.800 24.200 40.000 7.550 4.167
102.800 24.400 40.000 7.408 4.098
102.800 24.600 40.000 7.241 4.013
102.800 24.800 40.000 7.121 3.953
102.800 25.000 40.000 6.989 3.894
102.800 25.200 40.000 6.887 3.850
102.800 25.400 40.000 6.842 3.837
102.800 25.600 40.000 6.776 3.803
102.800 25.800 40.000 6.717 3.752
102.800 26.000 40.000 6.626 3.690
102.800 26.200 40.000 6.677 3.692
102.800 26.400 40.000 6.516 3.603
102.800 26.600 40.000 6.535 3.610
102.800 26.800 40.000 6.539 3.618
102.800 27.000 40.000 6.565 3.644
102.800 27.200 40.000 6.426 3.590
102.800 27.400 40.000 6.532 3.633
102.800 27.600 40.000 6.456 3.626
102.800 27.800 40.000 6.494 3.679
102.800 28.000 40.000 6.493 3.712
102.800 28.200 40.000 6.452 3.711
102.800 28.400 40.000 6.395 3.704
102.800 28.600 40.000 6.436 3.752
102.800 28.800 40.000 6.499 3.794
102.800 29.000 40.000 6.545 3.827
102.800 29.200 40.000 6.552 3.808
102.800 29.400 40.000 6.582 3.796
102.800 29.600 40.000 6.651 3.828
102.800 29.800 40.000 6.699 3.848
102.800 30.000 40.000 6.757 3.855
102.800 30.200 40.000 6.770 3.825
102.800 30.400 40.000 6.685 3.764
102.800 30.600 40.000 6.507 3.704
102.800 30.800 40.000 6.363 3.653
102.800 31.000 40.000 6.245 3.621
102.800 31.200 40.000 6.190 3.575
102.800 31.400 40.000 6.197 3.565
102.800 31.600 40.000 6.198 3.554
102.800 31.800 40.000 6.098 3.488
102.800 32.000 40.000 6.071 3.465
102.800 32.200 40.000 6.092 3.465
102.800 32.400 40.000 6.129 3.474
102.800 32.600 40.000 6.141 3.487
102.800 32.800 40.000 6.128 3.489
102.800 33.000 40.000 6.062 3.456
102.800 33.200 40.000 6.055 3.456
102.800 33.400 40.000 6.045 3.458
103.000 21.800 40.000 7.798 4.399
103.000 22.000 40.000 7.679 4.347
103.000 22.200 40.000 7.629 4.317
103.000 22.400 40.000 7.576 4.289
103.000 22.600 40.000 7.507 4.257
103.000 22.800 40.000 7.488 4.261
103.000 23.000 40.000 7.495 4.270
103.000 23.200 40.000 7.432 4.277
103.000 23.400 40.000 7.415 4.260
103.000 23.600 40.000 7.405 4.252
103.000 23.800 40.000 7.432 4.232
103.000 24.000 40.000 7.464 4.173
103.000 24.200 40.000 7.366 4.098
103.000 24.400 40.000 7.294 4.047
103.000 24.600 40.000 7.214 3.984
103.000 24.800 40.000 7.084 3.915
103.000 25.000 40.000 6.898 3.837
103.000 25.200 40.000 6.825 3.811
103.000 25.400 40.000 6.735 3.765
103.000 25.600 40.000 6.631 3.705
103.000 25.800 40.000 6.574 3.662
103.000 26.000 40.000 6.477 3.600
103.000 26.200 40.000 6.494 3.593
103.000 26.400 40.000 6.642 3.635
103.000 26.600 40.000 6.564 3.608
103.000 26.800 40.000 6.552 3.645
103.000 27.000 40.000 6.281 3.558
103.000 27.200 40.000 6.293 3.569
103.000 27.400 40.000 6.341 3.570
103.000 27.600 40.000 6.373 3.584
103.000 27.800 40.000 6.482 3.643
103.000 28.000 40.000 6.459 3.655
103.000 28.200 40.000 6.445 3.693
103.000 28.400 40.000 6.380 3.691
103.000 28.600 40.000 6.368 3.718
103.000 28.800 40.000 6.453 3.772
103.000 29.000 40.000 6.446 3.789
103.000 29.200 40.000 6.517 3.812
103.000 29.400 40.000 6.513 3.794
103.000 29.600 40.000 6.605 3.823
103.000 29.800 40.000 6.636 3.841
103.000 30.000 40.000 6.757 3.858
103.000 30.200 40.000 6.795 3.859
103.000 30.400 40.000 6.773 3.816
103.000 30.600 40.000 6.615 3.752
103.000 30.800 40.000 6.411 3.686
103.000 31.000 40.000 6.249 3.661
103.000 31.200 40.000 6.178 3.617
103.000 31.400 40.000 6.149 3.594
103.000 31.600 40.000 6.053 3.504
103.000 31.800 40.000 6.100 3.503
103.000 32.000 40.000 6.141 3.503
103.000 32.200 40.000 6.108 3.479
103.000 32.400 40.000 6.130 3.475
103.000 32.600 40.000 6.154 3.485
103.000 32.800 40.000 6.108 3.472
103.000 33.000 40.000 6.080 3.460
103.000 33.200 40.000 6.052 3.450
103.000 33.400 40.000 6.026 3.449
103.200 21.800 40.000 7.798 4.422
103.200 22.000 40.000 7.664 4.354
103.200 22.200 40.000 7.606 4.332
103.200 22.400 40.000 7.541 4.303
103.200 22.600 40.000 7.484 4.277
103.200 22.800 40.000 7.457 4.293
103.200 23.000 40.000 7.469 4.316
103.200 23.200 40.000 7.407 4.299
103.200 23.400 40.000 7.331 4.283
103.200 23.600 40.000 7.327 4.248
103.200 23.800 40.000 7.328 4.198
103.200 24.000 40.000 7.353 4.126
103.200 24.200 40.000 7.235 4.050
103.200 24.400 40.000 7.124 3.989
103.200 24.600 40.000 7.111 3.957
103.200 24.800 40.000 7.064 3.922
103.200 25.000 40.000 7.033 3.909
103.200 25.200 40.000 6.939 3.881
103.200 25.400 40.000 6.833 3.828
103.200 25.600 40.000 6.779 3.793
103.200 25.800 40.000 6.638 3.708
103.200 26.000 40.000 6.696 3.718
103.200 26.200 40.000 6.593 3.653
103.200 26.400 40.000 6.593 3.631
103.200 26.600 40.000 6.583 3.624
103.200 26.800 40.000 6.406 3.592
103.200 27.000 40.000 6.293 3.597
103.200 27.200 40.000 6.307 3.612
103.200 27.400 40.000 6.331 3.598
103.200 27.600 40.000 6.478 3.641
103.200 27.800 40.000 6.433 3.628
103.200 28.000 40.000 6.540 3.690
103.200 28.200 40.000 6.478 3.711
103.200 28.400 40.000 6.480 3.748
103.200 28.600 40.000 6.469 3.771
103.200 28.800 40.000 6.535 3.805
103.200 29.000 40.000 6.608 3.834
103.200 29.200 40.000 6.638 3.844
103.200 29.400 40.000 6.550 3.810
103.200 29.600 40.000 6.679 3.834
103.200 29.800 40.000 6.741 3.862
103.200 30.000 40.000 6.872 3.894
103.200 30.200 40.000 6.840 3.907
103.200 30.400 40.000 6.864 3.889
103.200 30.600 40.000 6.884 3.848
103.200 30.800 40.000 6.726 3.820
103.200 31.000 40.000 6.477 3.762
103.200 31.200 40.000 6.320 3.689
103.200 31.400 40.000 6.228 3.657
103.200 31.600 40.000 6.214 3.621
103.200 31.800 40.000 6.170 3.556
103.200 32.000 40.000 6.224 3.555
103.200 32.200 40.000 6.223 3.553
103.200 32.400 40.000 6.133 3.499
103.200 32.600 40.000 6.113 3.484
103.200 32.800 40.000 6.126 3.492
103.200 33.000 40.000 6.094 3.468
103.200 33.200 40.000 6.066 3.461
103.200 33.400 40.000 6.030 3.467
103.400 21.800 40.000 7.760 4.410
103.400 22.000 40.000 7.676 4.380
103.400 22.200 40.000 7.571 4.339
103.400 22.400 40.000 7.501 4.305
103.400 22.600 40.000 7.449 4.267
103.400 22.800 40.000 7.374 4.259
103.400 23.000 40.000 7.293 4.260
103.400 23.200 40.000 7.286 4.245
103.400 23.400 40.000 7.236 4.219
103.400 23.600 40.000 7.293 4.185
103.400 23.800 40.000 7.278 4.145
103.400 24.000 40.000 7.320 4.116
103.400 24.200 40.000 7.208 4.055
103.400 24.400 40.000 7.122 4.014
103.400 24.600 40.000 7.061 3.961
103.400 24.800 40.000 7.047 3.931
103.400 25.000 40.000 7.046 3.916
103.400 25.200 40.000 6.959 3.887
103.400 25.400 40.000 6.860 3.840
103.400 25.600 40.000 6.786 3.799
103.400 25.800 40.000 6.796 3.790
103.400 26.000 40.000 6.729 3.732
103.400 26.200 40.000 6.736 3.721
103.400 26.400 40.000 6.681 3.688
103.400 26.600 40.000 6.643 3.670
103.400 26.800 40.000 6.444 3.627
103.400 27.000 40.000 6.317 3.625
103.400 27.200 40.000 6.280 3.613
103.400 27.400 40.000 6.366 3.611
103.400 27.600 40.000 6.470 3.626
103.400 27.800 40.000 6.589 3.679
103.400 28.000 40.000 6.666 3.746
103.400 28.200 40.000 6.621 3.786
103.400 28.400 40.000 6.647 3.836
103.400 28.600 40.000 6.664 3.870
103.400 28.800 40.000 6.684 3.879
103.400 29.000 40.000 6.700 3.868
103.400 29.200 40.000 6.739 3.893
103.400 29.400 40.000 6.770 3.914
103.400 29.600 40.000 6.896 3.931
103.400 29.800 40.000 6.920 3.951
103.400 30.000 40.000 6.842 3.984
103.400 30.200 40.000 6.836 3.977
103.400 30.400 40.000 6.932 3.977
103.400 30.600 40.000 7.035 3.948
103.400 30.800 40.000 6.871 3.898
103.400 31.000 40.000 6.679 3.843
103.400 31.200 40.000 6.554 3.785
103.400 31.400 40.000 6.304 3.683
103.400 31.600 40.000 6.320 3.680
103.400 31.800 40.000 6.230 3.609
103.400 32.000 40.000 6.250 3.596
103.400 32.200 40.000 6.122 3.523
103.400 32.400 40.000 6.109 3.509
103.400 32.600 40.000 6.123 3.511
103.400 32.800 40.000 6.119 3.501
103.400 33.000 40.000 6.091 3.472
103.400 33.200 40.000 6.066 3.475
103.400 33.400 40.000 6.033 3.484
103.600 22.000 40.000 7.714 4.401
103.600 22.200 40.000 7.575 4.344
103.600 22.400 40.000 7.492 4.309
103.600 22.600 40.000 7.419 4.268
103.600 22.800 40.000 7.332 4.240
103.600 23.000 40.000 7.217 4.226
103.600 23.200 40.000 7.147 4.205
103.600 23.400 40.000 7.232 4.188
103.600 23.600 40.000 7.271 4.160
103.600 23.800 40.000 7.347 4.132
103.600 24.000 40.000 7.349 4.101
103.600 24.200 40.000 7.227 4.052
103.600 24.400 40.000 7.088 4.000
103.600 24.600 40.000 7.056 3.965
103.600 24.800 40.000 7.006 3.924
103.600 25.000 40.000 7.011 3.912
103.600 25.200 40.000 6.935 3.877
103.600 25.400 40.000 6.847 3.834
103.600 25.600 40.000 6.772 3.793
103.600 25.800 40.000 6.761 3.777
103.600 26.000 40.000 6.798 3.773
103.600 26.200 40.000 6.728 3.733
103.600 26.400 40.000 6.667 3.693
103.600 26.600 40.000 6.540 3.640
103.600 26.800 40.000 6.471 3.645
103.600 27.000 40.000 6.421 3.671
103.600 27.200 40.000 6.417 3.663
103.600 27.400 40.000 6.520 3.676
103.600 27.600 40.000 6.537 3.661
103.600 27.800 40.000 6.610 3.706
103.600 28.000 40.000 6.740 3.795
103.600 28.200 40.000 6.746 3.848
103.600 28.400 40.000 6.716 3.869
103.600 28.600 40.000 6.830 3.937
103.600 28.800 40.000 6.886 3.954
103.600 29.000 40.000 6.861 3.933
103.600 29.200 40.000 6.859 3.954
103.600 29.400 40.000 6.860 3.975
103.600 29.600 40.000 6.999 4.003
103.600 29.800 40.000 7.021 4.035
103.600 30.000 40.000 6.931 4.080
103.600 30.200 40.000 6.921 4.066
103.600 30.400 40.000 7.015 4.062
103.600 30.600 40.000 7.030 4.026
103.600 30.800 40.000 6.927 3.974
103.600 31.000 40.000 6.931 3.954
103.600 31.200 40.000 6.815 3.863
103.600 31.400 40.000 6.556 3.771
103.600 31.600 40.000 6.398 3.693
103.600 31.800 40.000 6.383 3.690
103.600 32.000 40.000 6.222 3.592
103.600 32.200 40.000 6.144 3.546
103.600 32.400 40.000 6.091 3.516
103.600 32.600 40.000 6.145 3.539
103.600 32.800 40.000 6.130 3.519
103.600 33.000 40.000 6.060 3.466
103.600 33.200 40.000 6.062 3.484
103.600 33.400 40.000 6.059 3.501
103.800 22.000 40.000 7.734 4.410
103.800 22.200 40.000 7.614 4.367
103.800 22.400 40.000 7.533 4.341
103.800 22.600 40.000 7.436 4.302
103.800 22.800 40.000 7.386 4.266
103.800 23.000 40.000 7.253 4.244
103.800 23.200 40.000 7.165 4.199
103.800 23.400 40.000 7.262 4.174
103.800 23.600 40.000 7.354 4.153
103.800 23.800 40.000 7.415 4.132
103.800 24.000 40.000 7.406 4.090
103.800 24.200 40.000 7.272 4.050
103.800 24.400 40.000 7.131 4.000
103.800 24.600 40.000 7.095 3.977
103.800 24.800 40.000 7.042 3.951
103.800 25.000 40.000 6.961 3.907
103.800 25.200 40.000 6.943 3.905
103.800 25.400 40.000 6.864 3.869
103.800 25.600 40.000 6.795 3.830
103.800 25.800 40.000 6.735 3.788
103.800 26.000 40.000 6.673 3.745
103.800 26.200 40.000 6.662 3.725
103.800 26.400 40.000 6.594 3.671
103.800 26.600 40.000 6.514 3.635
103.800 26.800 40.000 6.436 3.621
103.800 27.000 40.000 6.429 3.648
103.800 27.200 40.000 6.526 3.684
103.800 27.400 40.000 6.574 3.685
103.800 27.600 40.000 6.642 3.706
103.800 27.800 40.000 6.730 3.761
103.800 28.000 40.000 6.745 3.803
103.800 28.200 40.000 6.761 3.851
103.800 28.400 40.000 6.786 3.905
103.800 28.600 40.000 6.846 3.955
103.800 28.800 40.000 6.937 3.984
103.800 29.000 40.000 6.991 3.984
103.800 29.200 40.000 7.012 3.988
103.800 29.400 40.000 6.927 3.988
103.800 29.600 40.000 6.966 4.013
103.800 29.800 40.000 7.002 4.064
103.800 30.000 40.000 6.966 4.122
103.800 30.200 40.000 6.996 4.115
103.800 30.400 40.000 7.081 4.095
103.800 30.600 40.000 7.029 4.048
103.800 30.800 40.000 7.039 4.019
103.800 31.000 40.000 7.115 4.022
103.800 31.200 40.000 7.049 3.958
103.800 31.400 40.000 6.737 3.823
103.800 31.600 40.000 6.611 3.762
103.800 31.800 40.000 6.542 3.756
103.800 32.000 40.000 6.372 3.673
103.800 32.200 40.000 6.287 3.637
103.800 32.400 40.000 6.147 3.569
103.800 32.600 40.000 6.073 3.528
103.800 32.800 40.000 6.076 3.514
103.800 33.000 40.000 6.043 3.478
103.800 33.200 40.000 6.048 3.481
103.800 33.400 40.000 6.092 3.513
104.000 22.000 40.000 7.755 4.425
104.000 22.200 40.000 7.661 4.394
104.000 22.400 40.000 7.585 4.366
104.000 22.600 40.000 7.504 4.338
104.000 22.800 40.000 7.427 4.303
104.000 23.000 40.000 7.310 4.264
104.000 23.200 40.000 7.239 4.204
104.000 23.400 40.000 7.259 4.170
104.000 23.600 40.000 7.388 4.152
104.000 23.800 40.000 7.464 4.131
104.000 24.000 40.000 7.503 4.104
104.000 24.200 40.000 7.363 4.079
104.000 24.400 40.000 7.282 4.055
104.000 24.600 40.000 7.164 4.013
104.000 24.800 40.000 7.102 3.995
104.000 25.000 40.000 7.051 3.975
104.000 25.200 40.000 6.974 3.948
104.000 25.400 40.000 6.882 3.909
104.000 25.600 40.000 6.827 3.878
104.000 25.800 40.000 6.782 3.842
104.000 26.000 40.000 6.726 3.796
104.000 26.200 40.000 6.648 3.739
104.000 26.400 40.000 6.598 3.691
104.000 26.600 40.000 6.517 3.648
104.000 26.800 40.000 6.463 3.638
104.000 27.000 40.000 6.507 3.670
104.000 27.200 40.000 6.640 3.715
104.000 27.400 40.000 6.680 3.734
104.000 27.600 40.000 6.792 3.780
104.000 27.800 40.000 6.850 3.835
104.000 28.000 40.000 6.822 3.857
104.000 28.200 40.000 6.829 3.890
104.000 28.400 40.000 6.863 3.941
104.000 28.600 40.000 6.900 4.000
104.000 28.800 40.000 6.988 4.024
104.000 29.000 40.000 7.096 4.050
104.000 29.200 40.000 7.037 4.044
104.000 29.400 40.000 6.964 4.030
104.000 29.600 40.000 6.964 4.050
104.000 29.800 40.000 6.986 4.107
104.000 30.000 40.000 6.956 4.157
104.000 30.200 40.000 7.048 4.129
104.000 30.400 40.000 7.138 4.103
104.000 30.600 40.000 7.058 4.072
104.000 30.800 40.000 7.088 4.062
104.000 31.000 40.000 7.238 4.081
104.000 31.200 40.000 7.135 4.026
104.000 31.400 40.000 6.871 3.913
104.000 31.600 40.000 6.781 3.829
104.000 31.800 40.000 6.754 3.821
104.000 32.000 40.000 6.631 3.805
104.000 32.200 40.000 6.502 3.763
104.000 32.400 40.000 6.221 3.630
104.000 32.600 40.000 6.231 3.642
104.000 32.800 40.000 6.091 3.545
104.000 33.000 40.000 6.070 3.516
104.000 33.200 40.000 6.206 3.580
104.000 33.400 40.000 6.199 3.567
104.200 22.200 40.000 7.706 4.407
104.200 22.400 40.000 7.658 4.392
104.200 22.600 40.000 7.604 4.374
104.200 22.800 40.000 7.523 4.333
104.200 23.000 40.000 7.412 4.280
104.200 23.200 40.000 7.356 4.233
104.200 23.400 40.000 7.344 4.210
104.200 23.600 40.000 7.428 4.207
104.200 23.800 40.000 7.563 4.188
104.200 24.000 40.000 7.641 4.162
104.200 24.200 40.000 7.498 4.139
104.200 24.400 40.000 7.430 4.138
104.200 24.600 40.000 7.311 4.107
104.200 24.800 40.000 7.205 4.066
104.200 25.000 40.000 7.149 4.045
104.200 25.200 40.000 7.062 4.021
104.200 25.400 40.000 6.996 4.004
104.200 25.600 40.000 6.924 3.962
104.200 25.800 40.000 6.865 3.908
104.200 26.000 40.000 6.808 3.860
104.200 26.200 40.000 6.712 3.800
104.200 26.400 40.000 6.627 3.745
104.200 26.600 40.000 6.595 3.731
104.200 26.800 40.000 6.522 3.705
104.200 27.000 40.000 6.541 3.723
104.200 27.200 40.000 6.648 3.759
104.200 27.400 40.000 6.701 3.765
104.200 27.600 40.000 6.806 3.812
104.200 27.800 40.000 6.815 3.857
104.200 28.000 40.000 6.861 3.908
104.200 28.200 40.000 6.946 3.965
104.200 28.400 40.000 6.931 3.975
104.200 28.600 40.000 6.928 4.002
104.200 28.800 40.000 7.063 4.038
104.200 29.000 40.000 7.214 4.090
104.200 29.200 40.000 7.209 4.092
104.200 29.400 40.000 7.102 4.070
104.200 29.600 40.000 7.030 4.079
104.200 29.800 40.000 6.973 4.133
104.200 30.000 40.000 6.861 4.152
104.200 30.200 40.000 6.967 4.114
104.200 30.400 40.000 7.057 4.080
104.200 30.600 40.000 7.048 4.076
104.200 30.800 40.000 7.074 4.080
104.200 31.000 40.000 7.256 4.098
104.200 31.200 40.000 7.181 4.056
104.200 31.400 40.000 7.092 3.990
104.200 31.600 40.000 7.039 3.924
104.200 31.800 40.000 7.010 3.897
104.200 32.000 40.000 6.787 3.867
104.200 32.200 40.000 6.572 3.810
104.200 32.400 40.000 6.524 3.818
104.200 32.600 40.000 6.407 3.772
104.200 32.800 40.000 6.325 3.708
104.200 33.000 40.000 6.341 3.693
104.200 33.200 40.000 6.339 3.679
104.200 33.400 40.000 6.324 3.656
104.400 22.200 40.000 7.777 4.433
104.400 22.400 40.000 7.750 4.429
104.400 22.600 40.000 7.695 4.407
104.400 22.800 40.000 7.616 4.364
104.400 23.000 40.000 7.549 4.313
104.400 23.200 40.000 7.488 4.277
104.400 23.400 40.000 7.439 4.263
104.400 23.600 40.000 7.485 4.259
104.400 23.800 40.000 7.595 4.239
104.400 24.000 40.000 7.658 4.214
104.400 24.200 40.000 7.563 4.193
104.400 24.400 40.000 7.496 4.188
104.400 24.600 40.000 7.449 4.192
104.400 24.800 40.000 7.349 4.161
104.400 25.000 40.000 7.297 4.141
104.400 25.200 40.000 7.213 4.115
104.400 25.400 40.000 7.112 4.083
104.400 25.600 40.000 7.042 4.040
104.400 25.800 40.000 6.940 3.962
104.400 26.000 40.000 6.889 3.914
104.400 26.200 40.000 6.787 3.861
104.400 26.400 40.000 6.688 3.810
104.400 26.600 40.000 6.614 3.779
104.400 26.800 40.000 6.574 3.772
104.400 27.000 40.000 6.539 3.766
104.400 27.200 40.000 6.651 3.812
104.400 27.400 40.000 6.714 3.802
104.400 27.600 40.000 6.764 3.831
104.400 27.800 40.000 6.797 3.879
104.400 28.000 40.000 6.849 3.945
104.400 28.200 40.000 6.925 3.991
104.400 28.400 40.000 6.950 4.005
104.400 28.600 40.000 7.036 4.027
104.400 28.800 40.000 7.263 4.098
104.400 29.000 40.000 7.292 4.147
104.400 29.200 40.000 7.240 4.149
104.400 29.400 40.000 7.218 4.123
104.400 29.600 40.000 7.151 4.111
104.400 29.800 40.000 7.025 4.143
104.400 30.000 40.000 6.865 4.149
104.400 30.200 40.000 6.946 4.123
104.400 30.400 40.000 7.019 4.086
104.400 30.600 40.000 7.068 4.078
104.400 30.800 40.000 7.136 4.088
104.400 31.000 40.000 7.240 4.094
104.400 31.200 40.000 7.154 4.056
104.400 31.400 40.000 7.102 4.017
104.400 31.600 40.000 7.215 3.983
104.400 31.800 40.000 7.157 3.920
104.400 32.000 40.000 6.919 3.913
104.400 32.200 40.000 6.704 3.872
104.400 32.400 40.000 6.591 3.873
104.400 32.600 40.000 6.493 3.847
104.400 32.800 40.000 6.312 3.742
104.400 33.000 40.000 6.415 3.772
104.400 33.200 40.000 6.566 3.827
104.400 33.400 40.000 6.603 3.817
104.600 22.200 40.000 7.804 4.452
104.600 22.400 40.000 7.790 4.450
104.600 22.600 40.000 7.774 4.441
104.600 22.800 40.000 7.731 4.398
104.600 23.000 40.000 7.697 4.366
104.600 23.200 40.000 7.653 4.340
104.600 23.400 40.000 7.567 4.327
104.600 23.600 40.000 7.521 4.308
104.600 23.800 40.000 7.556 4.284
104.600 24.000 40.000 7.571 4.251
104.600 24.200 40.000 7.546 4.224
104.600 24.400 40.000 7.516 4.222
104.600 24.600 40.000 7.480 4.230
104.600 24.800 40.000 7.384 4.208
104.600 25.000 40.000 7.354 4.193
104.600 25.200 40.000 7.279 4.163
104.600 25.400 40.000 7.226 4.156
104.600 25.600 40.000 7.135 4.100
104.600 25.800 40.000 7.072 4.037
104.600 26.000 40.000 7.032 3.984
104.600 26.200 40.000 6.875 3.905
104.600 26.400 40.000 6.809 3.877
104.600 26.600 40.000 6.732 3.864
104.600 26.800 40.000 6.633 3.834
104.600 27.000 40.000 6.592 3.823
104.600 27.200 40.000 6.686 3.855
104.600 27.400 40.000 6.802 3.871
104.600 27.600 40.000 6.867 3.895
104.600 27.800 40.000 6.896 3.932
104.600 28.000 40.000 6.862 3.966
104.600 28.200 40.000 6.899 4.001
104.600 28.400 40.000 7.014 4.023
104.600 28.600 40.000 7.191 4.061
104.600 28.800 40.000 7.357 4.110
104.600 29.000 40.000 7.302 4.153
104.600 29.200 40.000 7.286 4.167
104.600 29.400 40.000 7.311 4.147
104.600 29.600 40.000 7.285 4.142
104.600 29.800 40.000 7.124 4.158
104.600 30.000 40.000 6.957 4.150
104.600 30.200 40.000 7.041 4.140
104.600 30.400 40.000 7.117 4.112
104.600 30.600 40.000 7.145 4.092
104.600 30.800 40.000 7.210 4.106
104.600 31.000 40.000 7.314 4.121
104.600 31.200 40.000 7.267 4.095
104.600 31.400 40.000 7.239 4.057
104.600 31.600 40.000 7.331 4.030
104.600 31.800 40.000 7.167 3.976
104.600 32.000 40.000 7.005 3.967
104.600 32.200 40.000 6.799 3.919
104.600 32.400 40.000 6.661 3.911
104.600 32.600 40.000 6.530 3.866
104.600 32.800 40.000 6.541 3.851
104.600 33.000 40.000 6.640 3.883
104.600 33.200 40.000 6.471 3.785
104.600 33.400 40.000 6.755 3.882
104.800 22.200 40.000 7.843 4.480
104.800 22.400 40.000 7.831 4.477
104.800 22.600 40.000 7.824 4.470
104.800 22.800 40.000 7.775 4.434
104.800 23.000 40.000 7.770 4.402
104.800 23.200 40.000 7.752 4.382
104.800 23.400 40.000 7.641 4.352
104.800 23.600 40.000 7.547 4.333
104.800 23.800 40.000 7.531 4.306
104.800 24.000 40.000 7.517 4.268
104.800 24.200 40.000 7.540 4.242
104.800 24.400 40.000 7.506 4.248
104.800 24.600 40.000 7.466 4.256
